naptanId,commonName,latitude,longitud
490003591N,Barbauld Road,51.55836,-0.08247
490006206E,Bedonwell Road / Dryhill Road,51.47901,0.14241
490003558W,Balgores Lane,51.58669,0.20077
490013871F,London Road / Twickenham,51.44831,-0.32929
490011842B,Peckham Library,51.47471,-0.06891
490004315BQ,Bricklayer's Arms,51.49337,-0.08402
490004687T,Denmark Hill / Camberwell Green,51.47322,-0.09305
490011346N,Queen's Road,51.57674,-0.02998
490010776E,Park Hill,51.4595,-0.13356
490005368S1,Claybury Broadway,51.59078,0.0504
490013100K,Warham Road / Brighton Road,51.36354,-0.09934
490009131E,Emmanuel Parish Church,51.5688,-0.02953
490011393S,Rainham Road,51.52874,0.18905
490012017S,Shacklegate Lane,51.43241,-0.33847
490010001S,Montpelier Road,51.52219,-0.30621
490013936E,Upper North Street,51.51074,-0.02038
490010437NB,North Woolwich Ferry,51.49912,0.06102
490008639N,Kennedy Road,51.52505,-0.34137
490005333Z,Northcote Road,51.46078,-0.16788
490000254D,Waterloo,51.504269,-0.113356
490014184S,Southside Shopping Centre,51.45612,-0.19278
490006202E,Drummond Road,51.49841,-0.06251
490008230S,Hillmarton Road,51.55328,-0.12404
490016267N,Shoreditch Church,51.52749,-0.07679
490007102NE,Galsworthy Road / Norbiton Station,51.413,-0.27972
490007061E,Fulmer Close,51.42723,-0.38287
490010885N,Peckham Rye / Barry Road,51.4595,-0.06617
490012177S,Sipson Way,51.48536,-0.45382
490015099A,Bakers Avenue,51.5762,-0.0148
490011966W,Sealand Road,51.45754,-0.46154
490005604W,Corbins Lane,51.56495,-0.35996
490011315E,Queen Mary / University of London,51.52316,-0.0392
490006425HA,Edgware Community Hospital,51.60602,-0.27422
490010078J,Mount Ephraim Road,51.43593,-0.12774
490010197E,Newbury Road / Compass Centre,51.4811,-0.46593
490008855E,Mandeville Street,51.55637,-0.03877
490003456N1,Uxbridge Road,51.50628,-0.24484
490008803W,Kingsmead Estate,51.55029,-0.03293
490009183S,Lings Coppice,51.43825,-0.09139
490007464S,Brent Street / Green Lane,51.58343,-0.2164
490006312E,East Acton Lane,51.50666,-0.25782
490016580H,City Hall,51.50355,-0.08032
490003776W,Beddington Lane,51.39449,-0.14699
490004452U,Stoke Newington High Street,51.56065,-0.07344
490014687N,Pound Lane / Willesden Bus Garage,51.5477,-0.2402
490011155ST,Kent Road,51.38711,0.10872
490006051E,Deptford High Street,51.47517,-0.02736
490011472W,Hampton School,51.42828,-0.37394
490002273ZZ,Gayton Road / Abbey Wood Station,51.49089,0.12234
490006614S,Eric Street,51.5207,-0.03235
490011168S2,Pratt Street,51.53907,-0.13857
490003002W,Broadfields Avenue,51.62171,-0.27342
490010300N,Norbury Hill,51.414,-0.11434
490003468E,Atherton Leisure Centre,51.54446,0.01538
490008197E,Farm Road,51.61765,-0.26637
490016265W,Chargeable Lane,51.52156,0.02134
490012788W,St Mary's Cemetery,51.53009,-0.22727
490006921S,Therapia Road,51.45129,-0.05904
490007350N,Grange Park Road,51.56322,-0.01077
490005333V,Clapham Junction,51.463724,-0.168997
490013548E,Sherbrooke Road,51.48096,-0.20812
490013425N,Sherwood Park Road,51.40071,-0.14567
490013550W,Langbourne Place,51.48764,-0.0172
490012772E,St Margaret's Church / Brandram Road,51.46302,-5e-05
490011137W,Portobello Road,51.51687,-0.20502
490010860N1,Parsonage Manorway,51.47762,0.1453
490011033N,Place Farm Avenue,51.37884,0.07868
490005085S,Chepstow Crescent,51.51307,-0.19745
490009233E,Lloyd Park / William Morris Gallery,51.59049,-0.02233
490006728S,Falkland Road,51.58621,-0.10064
490011199R,Prince of Wales Road,51.54603,-0.1419
490003327H,Angel Islington / City Road,51.53165,-0.10474
490007655N,Hainault Road,51.59039,0.16675
490007498J,Green Street,51.53718,0.03527
490013002E,Sumner Road,51.38118,-0.11359
490012839R,Stoke Newington Police Station,51.55788,-0.07455
490011328N,Queensbury Morrisons,51.59172,-0.28539
490009723E,Maxey Road,51.49117,0.07723
490014991E,Yates Court,51.54628,-0.21663
490015218N,New Park Road,51.44886,-0.12385
490010258J,The East London Mosque,51.51785,-0.06504
490008899N,Shipwright Road,51.49879,-0.03608
490008177C,High Road Wembley,51.55161,-0.29903
490006380H,East Street,51.48694,-0.09523
490000144E,Marble Arch / Edgware Road,51.51352,-0.16029
490015029E,Busch Corner,51.47879,-0.32258
490010729F,Palace Road,51.60541,-0.12241
490005518W,Colyers Walk,51.47082,0.17418
490011980S,Selborne Road,51.36937,-0.08606
490013595N,Gifford Gardens,51.52307,-0.34067
490003034W,Jamaica Road / Abbey Street,51.49893,-0.0708
490015040Z,Gloucester Place,51.52184,-0.15871
490006478W,Elgin Road,51.35826,-0.1456
490003533E,Harris Academy,51.4928,-0.07112
490008589W,Jude Street,51.51163,0.0125
490013829E,Dudley Drive,51.38634,-0.21238
490007860N,Kilburn Lane / Harrow Road,51.52844,-0.2161
490013052W2,Montague Waye,51.49985,-0.38642
490014924D,Greenwich Community College,51.4909,0.08027
490007130N,Stonecot Hill / Garth Road,51.38017,-0.21793
490011297W,Quainton Street,51.56329,-0.26005
490005062HA,Chelsea and Westminster Hospital,51.48538,-0.18182
490013282D,The Catford Centre,51.44711,-0.01873
490011447S,Mottingham Road / Ravensworth Road,51.43079,0.05192
490004478G,Brook Street,51.40833,-0.30367
490003358N,Arbuthnot Road,51.47109,-0.04074
490009627S,Maple Road,51.39874,-0.30332
490006756W2,Princess Royal University Hospital,51.36529,0.05785
490010449N,Norwood Park,51.42406,-0.09796
490010594N,Ommaney Road,51.471,-0.04467
490007749W,Hanger Lane,51.512,-0.29354
490009359J,Lord's Cricket Ground,51.53045,-0.16966
490007876O,Hartland Road / Camden Market,51.54229,-0.14693
490011690A,Rosedale Park,51.52332,-0.4248
490009201E,Lionel Road North,51.49916,-0.30059
490012609N,Station Road,51.57703,-0.23921
490015465E,Notting Hill Gate Stn  / Hillgate St,51.50865,-0.19836
490015316J,George Street,51.51666,-0.15745
490007050E,Fulham Cross,51.48291,-0.21527
490015299K,Camberwell Church St / Camberwell Grn,51.47403,-0.09154
490003521E,Awlfield Avenue,51.59784,-0.08313
490012117W,Shorrolds Road,51.4803,-0.2032
490004300N,Brentside High School,51.52654,-0.34243
490015039B,Notting Hill Gate Stn  / Pembridge Rd,51.50949,-0.1974
490007834F,Red Lion Street,51.51897,-0.11949
490012179S,Sir George Monoux College,51.59504,-0.01575
490020194W,Kings Yard,51.5429,-0.01852
490004588W,Burdett Road / St Paul's Church,51.5176,-0.02834
490015363W,Kenton Road / Well Street,51.54491,-0.04502
490014834N,Stafford Road / Woodcote Road,51.35768,-0.14827
490010852N,Parliament Hill Fields,51.56112,-0.15068
490013658S1,East Street,51.49015,-0.08735
490007416S,Great Suffolk Street,51.50104,-0.09835
490004377F,Broad Street / Teddington,51.42607,-0.33686
490013177S,Teddington Park Road,51.43028,-0.33678
490013366N,The Gardens,51.46095,-0.06643
490010020D,Kenley Road,51.40381,-0.19148
490008437W1,Hurstbourne Road,51.44222,-0.03802
490011817N,Russia Dock Road,51.50294,-0.03578
490014357W,Wellington Road North,51.46992,-0.37757
490005755W,Cresswell Road,51.45611,-0.30919
490013425S,Sherwood Park Road,51.40071,-0.14567
490014483E,West India Avenue,51.50542,-0.02517
490015150Z,Bromley Road / Lewisham Town Hall,51.44339,-0.0203
490008953W,Langley Grove,51.40954,-0.25866
490009080E,Brecknock Road,51.55073,-0.13098
490005918E,Dacre Park,51.45862,0.00525
490012797P,St Mary's Hospital,51.5167,-0.17246
490012168S,Simpson Road,51.45339,-0.37593
490004713D,Camden Gardens,51.54197,-0.14103
490009794N,Melford Road,51.4451,-0.06359
490008765L,Kingscourt Road,51.43444,-0.12796
490011949S,Scotch Common,51.52527,-0.32463
490000156M,New Cross Gate Station,51.47487,-0.04112
490015548M,Swan & Sugar Loaf,51.36341,-0.09852
490013440W,Cambridge Roundabout / East Side,51.61601,-0.08543
490004657S,Cable Street,51.51136,-0.04199
490011375L,Quex Road,51.5406,-0.19317
490011703HE,Rosenthal Road,51.44813,-0.01762
490010653E,Carleton Road,51.55348,-0.13434
490007875C,North End Road,51.48064,-0.20041
490011114BC,Poplar Recreation Ground,51.51094,-0.01657
490006908N1,Forestdale,51.62155,-0.12163
490010284E,Nimrod Road,51.42076,-0.15155
490014177E,Waltheof Avenue,51.5979,-0.08678
490011315W,Queen Mary / University of London,51.52316,-0.0392
490008446W,Hyde Park Street,51.51257,-0.16703
490006279S,Castlebar Road,51.51726,-0.30646
490005961W,Darlaston Road,51.4163,-0.21744
490009697W,Marsh Hill,51.54969,-0.0356
490009667N,Markhouse Avenue,51.57925,-0.03061
490005860W,Croydon Road,51.52021,0.01852
490003905S1,Bensham Lane,51.3963,-0.10616
490014734A,Wimbledon,51.421505,-0.206444
490010331E,North Circular Road,51.58162,-0.21323
490008459S,Ildersly Grove,51.43662,-0.09061
490005792N,Crofton School,51.38081,0.07979
490006023E1,Deerhurst Road,51.54532,-0.21416
490004444N,Hansel Road,51.53076,-0.19415
490012367W,Spa Road,51.49537,-0.07766
490003448S,Ash Road,51.38401,-0.2136
490013799W,Trinity Avenue,51.59078,-0.17364
490009637S,Marchwood Crescent,51.52025,-0.30611
490013746K,Tower Bridge Road,51.50184,-0.07932
490004600S,Petherton Road,51.55491,-0.08934
490008260E,Torridon Road / Hither Green Lane,51.44692,-0.00022
490015390G,London Road / Morden Station,51.40241,-0.19381
490003138N,Camberwell Road / Albany Road,51.48142,-0.09435
490000077F,Euston,51.527365,-0.132754
490005337T,Lea Bridge Roundabout,51.55723,-0.05597
490004720T,Camden Road,51.55532,-0.11603
490004695D,Cambridge Circus,51.51341,-0.12921
490003763G,Becontree Heath Leisure Centre,51.56132,0.14961
490008969S,Lansdowne Green,51.47599,-0.13087
490014624N,Whittingham Primary Academy,51.59726,-0.03539
490003106E,Warwick Gardens,51.49745,-0.2038
490010774S,Park Hall Road,51.43436,-0.08995
490014735W,Wimbledon Magistrates Court,51.42363,-0.20405
490009420W,Lower Marsh,51.4994,-0.11377
490005015R,Charlton Village,51.48213,0.03808
490013554W,Thesiger Road,51.41588,-0.0489
490003658BS,Bricklayer's Arms / New Kent Road,51.49441,-0.08769
490005537RA,Beak Street / Hamleys Toy Store,51.51123,-0.13887
490015371W,Mapleton Crescent,51.45395,-0.19301
490012244T,Southall Park,51.51114,-0.36956
490014277N,Waterlow Road,51.56879,-0.13649
490014495W,Westminster Abbey,51.49923,-0.13045
490014163E,Bromley Road,51.59054,-0.01866
490007861W2,Harrow Road,51.5245,-0.2004
490005628E,Cotleigh Road,51.57499,0.17424
490019475P,Whitehall / Horseguards Avenue,51.50529,-0.12646
490009723W,Maxey Road,51.49117,0.07723
490004606K,Burnham Street,51.52772,-0.0525
490005156W,Irene Road,51.47353,-0.19703
490004423G,Cromwell Avenue,51.39892,0.01891
490006178S,Millais Road,51.55391,-0.00514
490008271E,Hogarth Crescent,51.38327,-0.09826
490008903E,Ladysmith Road,51.65226,-0.07408
490004810RK,Beak Street / Hamleys Toy Store,51.51123,-0.13887
490010713E,Edgware Road,51.51977,-0.17173
490013919N,Upland Road,51.44646,-0.07202
490014014W1,Vassall Road,51.478,-0.10289
490007166A,George Street,51.46033,-0.30546
490010416W,Northumberland Way,51.47158,0.16892
490007163HF,Mount Pleasant Road,51.4512,-0.01678
490014158S,Aveling Park Road,51.59404,-0.01688
490014844N,Woodfield Way,51.60487,-0.12733
490006261N,Stamford Hill Library,51.57005,-0.07297
490006232N2,Dulwich Library,51.44836,-0.07371
490013683W,Alexandra Avenue,51.56417,-0.36452
490013809N,Trinity Street / the Roebuck,51.49904,-0.09133
490013745S,Boss Street,51.5017,-0.07638
490005869B,Crystal Palace Parade,51.42083,-0.07812
490011968N,Shrubbery Road,51.6209,-0.06212
490015096L,Holborn Circus,51.51753,-0.10651
490009461J,Wood Green Shopping City,51.5941,-0.10819
490007774N,Harbinger School / Masthouse Ter. Pier,51.48907,-0.02044
490004084D,Blackwall Tunnel,51.51126,-0.00906
490012117E,Shorrolds Road,51.4803,-0.2032
490008544N,Jebb Avenue / Brixton Prison,51.45221,-0.1212
490003984F,Bexley Library,51.44233,0.15091
490007914W,Haverfield Green / Grove Road,51.53053,-0.04129
490008531N1,Whitestone Pond / Jack Straw's Castle,51.56054,-0.1791
490006091W,Dockhead,51.49998,-0.07269
490003359A,Archbishop Tenison's School,51.48321,-0.11633
490005013Q,Charlton Park Road,51.48203,0.04123
490003796E,Bedford Road,51.45972,-0.13044
490004931N,Morden Hall Road / Central Road,51.3997,-0.18773
490012560S,Stanley Road South,51.5256,0.18555
490013315S,The Crescent,51.39567,-0.30404
490012176E,Nene Road,51.48132,-0.44824
490000156N,New Cross / Jerningham Road,51.47417,-0.04107
490011069A,Plumstead Bus Garage,51.49143,0.08244
490010425N,Northwick Park Hospital,51.57644,-0.32418
490008215N,Hillfoot Road,51.59332,0.16543
490004671W,Bywater Place,51.50461,-0.03641
490012247A,Southampton Street / Covent Garden,51.5104,-0.12182
490008213N,Hilldrop Road,51.55155,-0.13123
490003935Z,Bertie Road,51.54652,-0.23876
490012068T,Shepherds Bush Green,51.50387,-0.22424
490003183E,Alderson Street,51.52626,-0.2111
490007882K,Harvey Road,51.56751,0.01051
490011842R,Hanover Park,51.47267,-0.06982
490004712W2,Cambridge Roundabout / West Side,51.61654,-0.08864
490000073M,Elephant & Castle,51.494505,-0.099185
490007705C,Hammersmith,51.492304,-0.223619
490012904D,Stratford,51.541508,-0.00241
490004130N,Thamesmead / Carlyle Road,51.50343,0.11899
490008469Z,Winston Way Primary School,51.55966,0.08107
490009536S,Manbey Grove,51.54497,0.00457
490004059W1,Blackfen Road / Wellington Avenue,51.45041,0.10376
490013767C,Northumberland Avenue / Trafalgar Square,51.50764,-0.12954
490005717W,Kilmorie Road,51.44205,-0.04065
490008549W,Loampit Vale / Jerrard Street,51.46497,-0.01747
490012016S,Shaa Road,51.51093,-0.25729
490010060W,Aberconway Road,51.40146,-0.19104
490014846E,Lord Avenue,51.58421,0.05589
490006693S,Eylewood Road,51.42569,-0.09884
490010091E,Mount Pleasant Road,51.59804,-0.08025
490004052N,Blackbird Hill,51.56456,-0.26299
490004518S,Jewel Road,51.58849,-0.02032
490004894L,Kentish Town Post Office,51.54879,-0.14108
490014457B,Westferry Circus / Canary Wharf Pier,51.50541,-0.02682
490011278N,St Mary's Church / Putney Pier,51.46686,-0.21319
490004368S,Broad Green Avenue,51.38545,-0.1098
490001281H,Leigham Court Rd / Streatham Hill Stn,51.43773,-0.12643
490013766G,Charing Cross,51.507819,-0.126137
490010176N,Neptune Street / St Olaves Estate,51.49797,-0.05427
490007705F,Hammersmith,51.492304,-0.223619
490005663W,Courtland Avenue,51.41499,-0.11915
490004525N,Brunel Street,51.51206,0.01072
490013565S2,Eveline Road,51.41027,-0.16209
490009563E,Margery Park Road,51.54584,0.02063
490008207N,Hillcrest Estate,51.57507,-0.15016
490004101S,Blenheim Gardens,51.45428,-0.12014
490008874E,Knights Avenue,51.50129,-0.29499
490008962E,Uxbridge County Court,51.5224,-0.42079
490014501L,Westmoreland Road,51.48493,-0.09367
490015315NH,Kingston Hospital,51.41492,-0.28088
490006423S,Edgwarebury Lane / Edgware Way,51.62082,-0.27765
490004377E,Broad Street / Teddington,51.42607,-0.33686
490005980S,Daubeney Road,51.5545,-0.03738
490013987W,Valentine Road,51.54356,-0.04685
490010443W,Norwood Avenue,51.56564,0.18184
490005045W,Chatfield Road,51.46524,-0.18053
490008143D,Highbury Corner,51.54495,-0.10181
490004202W,Abney Park,51.56226,-0.07828
490003155W,Albert Grove,51.41518,-0.21949
490010326EE,Northchurch Road,51.54248,-0.09225
490003583N,Banister Road,51.53047,-0.2163
490006272E,Durham Road,51.56208,-0.11094
490013548W,Sherbrooke Road,51.48096,-0.20812
490008016S,Heathrow Terminals 2 & 3,51.471618,-0.454037
490004158S,Borough Road,51.49959,-0.09963
490007695S,Hamilton Avenue,51.58219,0.07499
490014170N,Walthamstow Stadium,51.60246,-0.01667
490007523E,Brixton Road / Brixton Police Station,51.46539,-0.11372
490010379S,North Hill Avenue,51.5798,-0.15479
490004689W,St John's School,51.47869,-0.10435
490012135N,Shrubbery Gardens,51.63468,-0.09411
490007110S,Icknield Drive,51.57981,0.07339
490011227W,Priory Drive,51.62826,-0.32724
490003114S,Aden Grove,51.55333,-0.08802
490012144E,Foots Cray Tesco,51.41255,0.1216
490007082K,Kentish Town Post Office,51.54879,-0.14108
490005902W,Rokeby School,51.51874,0.01491
490007115N,Garden Court,51.43117,-0.37855
490013173A,Teddington Library,51.42765,-0.33452
490009182W,Lindsey Road,51.55116,0.11898
490008876U,Knightsbridge Gardens,51.57584,0.17637
490014402B,Chepstow Road,51.51489,-0.19582
490013341M,Battersea Medical Centre,51.47547,-0.15069
490005575S,Birdhurst Gardens,51.36567,-0.09013
490007767S,Godfrey Way,51.4507,-0.37904
490012493N,Durants School,51.66328,-0.04525
490013155S,Sycamore Close,51.5409,-0.382
490004342W,Whitehorse Manor-Brigstock Site,51.39503,-0.11025
490015140N,St George's Circus,51.49884,-0.10393
490015052S,Hilldrop Road,51.55095,-0.12654
490009109HH,Lewisham Hospital,51.45289,-0.01628
490010513W,Ocean Estate,51.52225,-0.04227
490005690K,Colyton Way,51.61194,-0.06486
490008917E1,Lambeth Palace,51.49481,-0.11934
490000254E,Waterloo,51.504269,-0.113356
490006243N,Duncrievie Road,51.44873,-0.00179
490015440S,Stirling Road,51.45877,-0.46807
490007193N,Gipsy Road,51.4286,-0.10064
490010407C,North Street,51.57938,0.17788
490012460S,St Stephen's Church,51.45336,-0.31346
490011235J,Priory Park Road,51.54031,-0.19621
490007270E,Golders Manor Drive,51.58001,-0.20975
490007045FH,O2 Centre,51.54795,-0.18049
490008275G,Holborn Circus / Fetter Lane,51.5178,-0.10928
490011978N,Selborne Road,51.62291,-0.12232
490010984T,Phillimore Gardens,51.49998,-0.1968
490008601E,Katherine Road,51.5317,0.04627
490004335F,Bridgewater Road,51.55238,-0.31266
490006696S,Factory Lane,51.37809,-0.10894
490015270B,Chrisp Street Market / All Saints Dlr,51.5112,-0.0149
490005800RC,Cromwell Road Bus Station,51.41244,-0.29939
490010399N,Holloway Delivery Office,51.55058,-0.11792
490007341E,Regents Canal,51.52435,-0.03709
490005491W,Scrubs Lane,51.53231,-0.23612
490003916S,Beresford Road,51.58471,-0.09985
490005226E,Christchurch,51.54444,-0.21199
490003758N,Becmead Avenue,51.43282,-0.12898
490000023T,Blackfriars Station  / North Entrance,51.51239,-0.1043
490013154B,Tanner Street,51.50025,-0.07531
490009133G,Leyton Green,51.57348,-0.0091
490007983W,Heathbourne Road / Bentley Priory Museum,51.63,-0.33256
490014962W,Wrottesley Road,51.53211,-0.23317
490006412E1,Eden Street,51.40896,-0.30424
490013826G,Nightingale Road,51.53438,-0.24225
490013594K,Southall / North Road,51.51094,-0.37297
490004184W,Boundary Road,51.35593,-0.15692
490008080M,Hermitage Lane,51.41484,-0.12315
490004343M,Brigstock Road / London Road,51.39349,-0.11342
490013393S,The Green / Carlton Avenue West,51.5689,-0.32176
490003660E,Barton Avenue,51.5632,0.16161
490010928W,Penton Street / Chapel Market,51.53164,-0.11044
490014044R,Vicarage Road,51.56502,-0.01108
490008146E,Highbury Grove,51.54933,-0.09603
490012438N,St Edmund's School,51.49063,-0.02298
490003420W2,Ashburton Road,51.37449,-0.07421
490010626N,Totteridge Road,51.67391,-0.03821
490012904B,Stratford,51.541508,-0.00241
490004060E,Blackfen School For Girls,51.44877,0.11457
490008959E,Langton Rise,51.44845,-0.06324
490012353E,Southwark Park Road / St James's Road,51.49225,-0.06487
490008975C,Larcom Street,51.49043,-0.09722
490006445B,Edmonton Police Station,51.62267,-0.06132
490008571W,John Ruskin Street,51.48004,-0.10772
490010282SK,Nile Terrace,51.48601,-0.07401
490004596N,Burleigh Road,51.38334,-0.21453
490004296E,Brent Lea,51.4817,-0.3143
490005442E,Cloister Gardens,51.61719,-0.2613
490004171E,Bosworth Road,51.5259,-0.20817
490014561D,West Hendon Broadway / Herbert Road,51.57919,-0.24133
490010963W,Petergate,51.4633,-0.18367
